customer_id,insured_period,residential,building_painted,building_fenced,garden,settlement,target,insured_period_round,scaled_building_dim,year_of_observation,year_of_occupancy,years_active,year_of_observation_freq_encode,year_of_occupancy_freq_encode,years_active_freq_encode,building_type_2,building_type_3,building_type_4,quarter_Q2,quarter_Q3,quarter_Q4,decades_active_D2,decades_active_D3,decades_active_D4,decades_active_D5,decades_active_D6,decades_active_D7,decades_active_D8
H17050,1.0,0,0,1,0,1,0.0,12,0.13959991395999138,2012,1950,62,2225,315,88,1,0,0,0,0,1,0,0,0,0,1,0,0
H17051,1.0,0,0,1,0,1,0.0,12,0.13959991395999138,2014,1950,64,1517,315,63,1,0,0,0,0,1,0,0,0,0,0,1,0
H17052,1.0,0,0,1,0,1,0.0,12,0.13959991395999138,2015,1950,65,1218,315,44,1,0,0,0,0,1,0,0,0,0,0,1,0
H19153,0.865753425,0,0,1,0,1,0.0,10,0.708969670896967,2013,1994,19,2093,12,20,1,0,0,0,0,1,1,0,0,0,0,0,0
H294,0.0,1,0,0,1,0,0.0,1,0.39086900408690045,2012,1960,52,2225,3733,1104,1,0,0,0,0,0,0,0,0,1,0,0,0
H6151,1.0,0,1,0,1,0,0.0,12,0.053559905355990534,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H12617,1.0,1,0,1,0,1,0.0,12,0.09012690901269091,2012,1935,77,2225,8,7,1,0,0,0,0,1,0,0,0,0,0,0,1
H13009,1.0,1,0,1,0,1,0.0,12,0.1180899118089912,2014,1935,79,1517,8,2,1,0,0,0,0,1,0,0,0,0,0,0,1
H13577,1.0,0,1,0,1,0,0.0,12,0.14390191439019143,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H14072,1.0,0,1,0,1,0,0.0,12,0.1901484190148419,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H14073,1.0,0,1,0,1,0,0.0,12,0.1901484190148419,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H14074,1.0,0,1,0,1,0,0.0,12,0.1901484190148419,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H14442,1.0,0,1,0,1,0,0.0,12,0.10303291030329104,2016,1980,36,1093,1525,203,1,0,0,0,0,1,0,0,1,0,0,0,0
H15311,0.6575342470000001,0,0,1,0,1,0.0,8,0.0793719079371908,2015,1960,55,1218,3733,561,1,0,0,0,1,0,0,0,0,0,1,0,0
H2272,0.221917808,1,0,0,1,0,0.0,3,0.098515809851581,2014,1960,54,1517,3733,680,1,0,0,0,0,0,0,0,0,0,1,0,0
H2656,1.0,1,0,0,1,0,0.0,12,0.24284792428479243,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H2657,0.99726776,1,0,0,1,0,0.0,12,0.24284792428479243,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H3606,1.0,1,0,0,1,0,0.0,12,0.24349322434932244,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H3676,1.0,1,0,0,1,0,0.0,12,0.08582490858249087,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H4446,0.950684932,1,0,0,1,0,0.0,12,0.2751129275112928,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H4469,1.0,0,0,0,1,0,0.0,12,0.40847494084749414,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H4515,1.0,0,0,0,1,0,0.0,12,0.31167993116799314,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H4519,1.0,1,0,0,1,0,0.0,12,0.2579049257904926,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H4545,1.0,1,0,0,1,0,0.0,12,0.14605291460529146,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H4908,0.08469945400000001,1,1,0,1,0,0.0,2,0.09485910948591096,2012,1960,52,2225,3733,1104,1,0,0,0,0,0,0,0,0,1,0,0,0
H4959,1.0,1,0,0,1,0,0.0,12,0.1602495160249516,2012,1988,24,2225,720,232,1,0,0,0,0,1,0,1,0,0,0,0,0
H5206,1.0,1,0,0,1,0,0.0,12,0.09657990965799097,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H5257,1.0,0,0,0,1,0,0.0,12,0.16110991611099162,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H6055,1.0,1,0,0,1,0,0.0,12,0.21294902129490215,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H6090,1.0,0,1,0,1,0,1.0,12,0.5160249516024952,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H6125,1.0,1,0,0,1,0,0.0,12,0.09657990965799097,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H6143,1.0,0,0,0,1,0,0.0,12,0.2843622284362229,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H6196,1.0,0,0,0,1,0,0.0,12,0.08582490858249087,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H6225,0.99726776,1,0,0,1,0,1.0,12,0.09012690901269091,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H6338,0.747945205,0,1,0,1,0,0.0,8,0.1180899118089912,2013,1960,53,2093,3733,989,1,0,0,0,1,0,0,0,0,0,1,0,0
H6352,1.0,1,0,0,1,0,0.0,12,0.07291890729189074,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H6649,1.0,0,1,0,1,0,0.0,12,0.22563992256399226,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H6714,1.0,1,1,0,1,0,0.0,12,0.10733491073349108,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H6783,1.0,1,0,1,0,1,0.0,12,0.07808130780813079,2012,1935,77,2225,8,7,1,0,0,0,0,1,0,0,0,0,0,0,1
H6784,0.99726776,1,0,1,0,1,0.0,12,0.07808130780813079,2016,1935,81,1093,8,3,1,0,0,0,0,1,0,0,0,0,0,0,1
H7376,1.0,0,1,0,1,0,0.0,12,0.17186491718649172,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H7435,1.0,1,1,0,1,0,0.0,12,0.055065605506560554,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H3145,1.0,0,0,0,1,0,1.0,12,0.3275973327597333,2013,1988,25,2093,720,226,0,0,0,0,0,1,0,1,0,0,0,0,0
H3508,1.0,0,1,0,1,0,0.0,12,0.5214024521402452,2012,1980,32,2225,1525,455,0,0,0,0,0,1,0,1,0,0,0,0,0
H3746,1.0,0,0,1,0,1,0.0,12,0.4299849429984943,2014,1994,20,1517,12,15,0,0,0,0,0,1,1,0,0,0,0,0,0
H6276,1.0,0,1,0,1,0,0.0,12,0.3267369326736933,2013,1980,33,2093,1525,423,0,0,0,0,0,1,0,0,1,0,0,0,0
H6277,1.0,0,1,0,1,0,0.0,12,0.3267369326736933,2014,1980,34,1517,1525,298,0,0,0,0,0,1,0,0,1,0,0,0,0
H6280,1.0,0,0,0,1,0,0.0,12,0.8427618842761885,2012,1980,32,2225,1525,455,0,0,0,0,0,1,0,1,0,0,0,0,0
H6281,1.0,0,0,0,1,0,0.0,12,0.8427618842761885,2014,1980,34,1517,1525,298,0,0,0,0,0,1,0,0,1,0,0,0,0
H6549,0.747945205,0,1,0,1,0,0.0,8,0.12024091202409122,2013,1980,33,2093,1525,423,0,0,0,0,1,0,0,0,1,0,0,0,0
H6387,1.0,0,1,0,1,0,0.0,12,0.46870294687029473,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H6603,0.99726776,0,0,0,1,0,0.0,12,0.3869649386964939,2016,1960,56,1093,3733,457,0,0,0,0,0,1,0,0,0,0,1,0,0
H17898,1.0,1,0,1,0,1,0.0,12,0.18261991826199184,2013,2000,13,2093,61,32,0,0,0,0,0,1,1,0,0,0,0,0,0
H17899,1.0,1,0,1,0,1,0.0,12,0.18261991826199184,2014,2000,14,1517,61,26,0,0,0,0,0,1,1,0,0,0,0,0,0
H14783,1.0,1,1,0,1,0,0.0,12,0.1503549150354915,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H14784,0.747945205,1,1,0,1,0,0.0,8,0.1503549150354915,2014,1960,54,1517,3733,680,0,0,0,0,1,0,0,0,0,0,1,0,0
H3308,1.0,0,0,0,1,0,0.0,12,0.3353409335340934,2013,1960,53,2093,3733,989,0,0,0,0,0,1,0,0,0,0,1,0,0
H4031,1.0,0,0,0,1,0,0.0,12,0.6674553667455366,2012,1980,32,2225,1525,455,0,0,0,0,0,1,0,1,0,0,0,0,0
H16678,0.907103825,0,0,1,0,1,0.0,10,0.35254893525489356,2016,2009,7,1093,77,55,0,0,0,0,0,1,0,0,0,0,0,0,0
H17502,1.0,0,0,1,0,1,0.0,12,0.053559905355990534,2012,1950,62,2225,315,88,0,0,0,0,0,1,0,0,0,0,1,0,0
H13648,1.0,0,1,0,1,0,0.0,12,0.3224349322434933,2013,1960,53,2093,3733,989,0,0,0,0,0,1,0,0,0,0,1,0,0
H1267,1.0,1,0,0,1,0,0.0,12,0.08582490858249087,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H1268,0.99726776,1,0,0,1,0,0.0,12,0.08582490858249087,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H13048,1.0,0,0,1,0,1,0.0,12,0.6881049688104969,2014,1980,34,1517,1525,298,0,1,0,0,0,1,0,0,1,0,0,0,0
H13049,1.0,0,0,1,0,1,1.0,12,0.6881049688104969,2016,1980,36,1093,1525,203,0,1,0,0,0,1,0,0,1,0,0,0,0
H13155,0.753424658,0,1,0,1,0,0.0,9,0.14390191439019143,2014,1960,54,1517,3733,680,0,1,0,0,1,0,0,0,0,0,1,0,0
H1318,1.0,0,0,0,1,0,1.0,12,0.1503549150354915,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H13440,1.0,1,1,0,1,0,1.0,12,0.10303291030329104,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H13780,1.0,0,1,0,1,0,0.0,12,0.08388900838890084,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H13781,1.0,0,1,0,1,0,0.0,12,0.08388900838890084,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H15023,0.99726776,0,1,0,1,0,0.0,12,0.11378791137879114,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H1844,1.0,0,0,0,1,0,1.0,12,0.1882125188212519,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H1845,1.0,0,0,0,1,0,0.0,12,0.1882125188212519,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H1846,1.0,0,0,0,1,0,0.0,12,0.18261991826199184,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H19304,0.252054795,0,0,1,0,1,0.0,4,0.4185846418584642,2013,1990,23,2093,100,40,0,1,0,1,0,0,0,1,0,0,0,0,0
H19305,1.0,0,0,1,0,1,0.0,12,0.4185846418584642,2014,1990,24,1517,100,232,0,1,0,0,0,1,0,1,0,0,0,0,0
H19306,1.0,0,0,1,0,1,0.0,12,0.4185846418584642,2015,1990,25,1218,100,226,0,1,0,0,0,1,0,1,0,0,0,0,0
H2124,1.0,0,0,0,1,0,0.0,12,0.04280490428049043,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H2444,0.844262295,0,0,0,1,0,1.0,9,0.18261991826199184,2012,1960,52,2225,3733,1104,0,1,0,0,1,0,0,0,0,1,0,0,0
H2524,1.0,0,0,0,1,0,0.0,12,0.09657990965799097,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H2817,1.0,0,0,1,0,1,0.0,12,0.3063024306302431,2014,1950,64,1517,315,63,0,1,0,0,0,1,0,0,0,0,0,1,0
H2959,1.0,0,0,0,1,0,0.0,12,0.22133792213379222,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H2960,1.0,0,0,0,1,0,0.0,12,0.16541191654119167,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H3699,1.0,0,0,0,1,0,0.0,12,0.2105829210582921,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H3844,0.747945205,0,0,0,1,0,0.0,8,0.10303291030329104,2013,1960,53,2093,3733,989,0,1,0,0,1,0,0,0,0,0,1,0,0
H4017,1.0,0,0,0,1,0,0.0,12,0.09012690901269091,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H4284,1.0,0,0,0,1,0,0.0,12,0.2847924284792429,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H4285,1.0,0,0,0,1,0,0.0,12,0.2847924284792429,2015,1960,55,1218,3733,561,0,1,0,0,0,1,0,0,0,0,1,0,0
H5121,1.0,0,0,0,1,0,1.0,12,0.44740804474080453,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H5215,0.887671233,0,1,0,1,0,0.0,10,0.19552591955259196,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H5216,1.0,0,0,0,1,0,0.0,12,0.297483329748333,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H5217,0.9150684929999999,0,0,0,1,0,0.0,10,0.297483329748333,2014,1960,54,1517,3733,680,0,1,0,0,0,1,0,0,0,0,1,0,0
H5481,1.0,0,0,0,1,0,0.0,12,0.35254893525489356,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H6198,1.0,0,1,0,1,0,0.0,12,0.26973542697354275,2012,1980,32,2225,1525,455,0,1,0,0,0,1,0,1,0,0,0,0,0
H6294,1.0,0,1,0,1,0,1.0,12,0.1624005162400516,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H6706,0.747945205,1,1,0,1,0,0.0,8,0.17186491718649172,2015,1960,55,1218,3733,561,0,1,0,0,1,0,0,0,0,0,1,0,0
H7174,1.0,0,1,0,1,0,0.0,12,0.08582490858249087,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H7190,0.9452054790000001,0,1,0,1,0,0.0,10,0.10088191008819102,2013,1960,53,2093,3733,989,0,1,0,0,0,1,0,0,0,0,1,0,0
H7209,0.99726776,1,1,0,1,0,1.0,12,0.07506990750699076,2016,1960,56,1093,3733,457,0,1,0,0,0,1,0,0,0,0,1,0,0
H7300,1.0,0,0,0,1,0,0.0,12,0.06646590664659068,2012,1960,52,2225,3733,1104,0,1,0,0,0,1,0,0,0,1,0,0,0
H13456,0.016393443,0,1,0,1,0,0.0,1,0.21273392127339213,2016,1980,36,1093,1525,203,0,0,0,0,0,0,0,0,1,0,0,0,0
H2369,1.0,0,0,0,1,0,0.0,12,0.30092493009249305,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H2370,1.0,0,0,0,1,0,0.0,12,0.30092493009249305,2015,1960,55,1218,3733,561,0,0,0,0,0,1,0,0,0,0,1,0,0
H13010,1.0,1,1,0,1,0,0.0,12,0.42138094213809424,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H2371,0.5808219179999999,0,0,0,1,0,0.0,7,0.07506990750699076,2013,1960,53,2093,3733,989,0,0,0,0,1,0,0,0,0,0,1,0,0
H5211,1.0,0,0,0,1,0,1.0,12,0.09657990965799097,2013,1960,53,2093,3733,989,0,0,0,0,0,1,0,0,0,0,1,0,0
H3367,1.0,1,0,0,1,0,0.0,12,0.2288664228866423,2012,1960,52,2225,3733,1104,0,0,0,0,0,1,0,0,0,1,0,0,0
H14560,1.0,0,1,0,1,0,0.0,12,0.16304581630458162,2014,1980,34,1517,1525,298,0,0,0,0,0,1,0,0,1,0,0,0,0
H14440,1.0,0,1,0,1,0,0.0,12,0.22563992256399226,2014,1980,34,1517,1525,298,0,0,0,0,0,1,0,0,1,0,0,0,0
H14444,1.0,0,1,0,1,0,1.0,12,0.30436653043665307,2012,1980,32,2225,1525,455,0,0,0,0,0,1,0,1,0,0,0,0,0
H1810,0.16164383599999999,1,0,0,1,0,0.0,3,0.10195741019574103,2013,1960,53,2093,3733,989,0,0,0,0,0,0,0,0,0,0,1,0,0
H7387,1.0,0,1,0,1,0,1.0,12,0.7769412776941278,2012,1980,32,2225,1525,455,0,0,0,0,0,1,0,1,0,0,0,0,0
H5799,1.0,0,0,0,1,0,0.0,12,0.03140460314046031,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H4588,1.0,0,1,0,1,0,0.0,12,0.09657990965799097,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H2355,1.0,1,0,0,1,0,1.0,12,0.19767691976769197,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H3899,1.0,1,0,0,1,0,0.0,12,0.060012906001290604,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H19033,1.0,1,0,1,0,1,1.0,12,0.45794794579479464,2013,1976,37,2093,12,31,1,0,0,0,0,1,0,0,1,0,0,0,0
H19034,1.0,1,0,1,0,1,1.0,12,0.45794794579479464,2015,1976,39,1218,12,25,1,0,0,0,0,1,0,0,1,0,0,0,0
H19891,0.6092896170000001,0,0,1,0,1,0.0,7,0.1288449128844913,2016,1970,46,1093,289,62,1,0,0,0,1,0,0,0,0,1,0,0,0
H2788,0.0,1,0,0,1,0,0.0,1,0.10324801032480105,2012,1960,52,2225,3733,1104,1,0,0,0,0,0,0,0,0,1,0,0,0
H2937,0.0,1,0,0,1,0,0.0,1,0.12131641213164122,2013,1960,53,2093,3733,989,1,0,0,0,0,0,0,0,0,0,1,0,0
H6099,1.0,1,1,0,1,0,0.0,12,0.29081522908152296,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H6417,0.99726776,1,1,0,1,0,0.0,12,0.06431490643149065,2016,1980,36,1093,1525,203,1,0,0,0,0,1,0,0,1,0,0,0,0
H6721,0.08493150699999999,1,0,0,1,0,0.0,2,0.07506990750699076,2013,1960,53,2093,3733,989,1,0,0,0,0,0,0,0,0,0,1,0,0
H7238,1.0,1,1,0,1,0,0.0,12,0.03204990320499032,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H4032,1.0,1,1,0,1,0,1.0,12,0.7765110776511078,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H2661,0.0,1,0,0,1,0,0.0,1,0.2729619272961928,2012,1960,52,2225,3733,1104,1,0,0,0,0,0,0,0,0,1,0,0,0
H13365,1.0,0,1,0,1,0,0.0,12,0.20520542052054205,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H4075,1.0,0,0,0,1,0,0.0,12,0.09765540976554099,2012,1988,24,2225,720,232,1,0,0,0,0,1,0,1,0,0,0,0,0
H13658,1.0,0,0,1,0,1,0.0,12,0.2751129275112928,2012,2004,8,2225,40,35,1,0,0,0,0,1,0,0,0,0,0,0,0
H13659,1.0,0,0,1,0,1,0.0,12,0.2751129275112928,2016,2004,12,1093,40,36,1,0,0,0,0,1,0,0,0,0,0,0,0
H6211,0.97260274,0,1,0,1,0,0.0,12,0.31920843192084325,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H2234,1.0,0,0,0,1,0,0.0,12,0.20412992041299205,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H3353,1.0,0,0,1,0,1,1.0,12,0.2688750268875027,2015,1960,55,1218,3733,561,1,0,0,0,0,1,0,0,0,0,1,0,0
H16816,1.0,1,0,1,0,1,0.0,12,0.6450849645084965,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H18662,0.49589041100000003,1,0,1,0,1,0.0,6,0.1688535168853517,2014,2005,9,1517,47,52,1,0,0,1,0,0,0,0,0,0,0,0,0
H12810,0.5808219179999999,0,1,0,1,0,0.0,7,0.09335340933534095,2013,1960,53,2093,3733,989,1,0,0,0,1,0,0,0,0,0,1,0,0
H14704,0.7452054790000001,1,1,0,1,0,0.0,8,0.1890729189072919,2013,1988,25,2093,720,226,1,0,0,0,1,0,0,1,0,0,0,0,0
H5113,1.0,1,0,1,0,1,0.0,12,0.3381372338137234,2012,1970,42,2225,289,86,1,0,0,0,0,1,0,0,1,0,0,0,0
H3300,1.0,0,0,0,1,0,0.0,12,0.35685093568509363,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H3629,1.0,0,0,1,0,1,0.0,12,0.3439449343944935,2013,1995,18,2093,34,20,1,0,0,0,0,1,1,0,0,0,0,0,0
H1276,0.5355191260000001,0,0,0,1,0,1.0,6,0.09722520972252098,2012,1980,32,2225,1525,455,1,0,0,1,0,0,0,1,0,0,0,0,0
H4759,1.0,0,0,0,1,0,0.0,12,0.19337491933749193,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H4760,1.0,0,0,0,1,0,0.0,12,0.19337491933749193,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H18434,1.0,1,0,1,0,1,0.0,12,0.16110991611099162,2016,2000,16,1093,61,24,1,0,0,0,0,1,1,0,0,0,0,0,0
H6434,1.0,0,1,0,1,0,0.0,12,0.10088191008819102,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H13186,1.0,1,1,0,1,0,0.0,12,0.26113142611314266,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H148,0.836065574,0,0,0,1,0,0.0,9,0.3439449343944935,2012,1960,52,2225,3733,1104,1,0,0,0,1,0,0,0,0,1,0,0,0
H14959,0.99726776,0,1,0,1,0,1.0,12,0.4730049473004948,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H15124,1.0,0,1,0,1,0,0.0,12,0.15594751559475156,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H15221,1.0,0,0,1,0,1,0.0,12,0.8171649817164982,2015,2004,11,1218,40,37,1,0,0,0,0,1,0,0,0,0,0,0,0
H17913,1.0,0,0,1,0,1,0.0,12,0.8601849860184986,2012,2005,7,2225,47,55,1,0,0,0,0,1,0,0,0,0,0,0,0
H18215,1.0,0,0,1,0,1,0.0,12,0.38008173800817385,2015,1993,22,1218,10,27,1,0,0,0,0,1,1,0,0,0,0,0,0
H1826,0.5792349729999999,1,0,0,1,0,0.0,7,0.098730909873091,2016,1960,56,1093,3733,457,1,0,0,0,1,0,0,0,0,0,1,0,0
H18424,1.0,0,0,1,0,1,1.0,12,0.7160679716067971,2016,1975,41,1093,61,35,1,0,0,0,0,1,0,0,1,0,0,0,0
H2088,1.0,0,0,1,0,1,0.0,12,0.16110991611099162,2012,1970,42,2225,289,86,1,0,0,0,0,1,0,0,1,0,0,0,0
H2089,1.0,0,0,1,0,1,0.0,12,0.16110991611099162,2013,1970,43,2093,289,90,1,0,0,0,0,1,0,0,0,1,0,0,0
H2104,1.0,0,0,1,0,1,0.0,12,0.31167993116799314,2015,1935,80,1218,8,2,1,0,0,0,0,1,0,0,0,0,0,0,1
H2105,1.0,0,0,1,0,1,0.0,12,0.31167993116799314,2016,1935,81,1093,8,3,1,0,0,0,0,1,0,0,0,0,0,0,1
H2169,1.0,0,0,0,1,0,0.0,12,0.3245859324585933,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H2489,1.0,0,0,0,1,0,1.0,12,0.21488492148849214,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H2514,0.99726776,0,0,1,0,1,0.0,12,0.10303291030329104,2016,1989,27,1093,32,134,1,0,0,0,0,1,0,1,0,0,0,0,0
H3350,1.0,0,1,0,1,0,0.0,12,0.2794149279414928,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H3351,0.99726776,0,1,0,1,0,0.0,12,0.2794149279414928,2016,1960,56,1093,3733,457,1,0,0,0,0,1,0,0,0,0,1,0,0
H3356,1.0,0,1,0,1,0,0.0,12,0.012690901269090128,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H4480,1.0,0,0,1,0,1,0.0,12,0.23639492363949238,2013,1950,63,2093,315,94,1,0,0,0,0,1,0,0,0,0,0,1,0
H5492,1.0,0,1,0,1,0,1.0,12,0.22133792213379222,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H6149,1.0,0,1,0,1,0,0.0,12,0.09012690901269091,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H6150,0.9150684929999999,0,1,0,1,0,0.0,10,0.09012690901269091,2013,1960,53,2093,3733,989,1,0,0,0,0,1,0,0,0,0,1,0,0
H17457,0.0,0,0,1,0,1,0.0,1,0.09012690901269091,2013,1955,58,2093,24,17,1,0,0,0,0,0,0,0,0,0,1,0,0
H5582,0.953424658,0,1,0,1,0,1.0,12,0.4149279414927942,2013,1988,25,2093,720,226,1,0,0,0,0,1,0,1,0,0,0,0,0
H15000,1.0,0,1,0,1,0,0.0,12,0.396644439664444,2013,1980,33,2093,1525,423,1,0,0,0,0,1,0,0,1,0,0,0,0
H4781,0.99726776,1,0,0,1,0,0.0,12,0.2686599268659927,2016,1988,28,1093,720,108,1,0,0,0,0,1,0,1,0,0,0,0,0
H12988,1.0,0,1,0,1,0,0.0,12,0.19337491933749193,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H12989,0.64109589,0,1,0,1,0,0.0,7,0.19337491933749193,2013,1960,53,2093,3733,989,1,0,0,0,1,0,0,0,0,0,1,0,0
H15368,1.0,0,0,1,0,1,0.0,12,0.17186491718649172,2014,1965,49,1517,59,21,1,0,0,0,0,1,0,0,0,1,0,0,0
H3352,1.0,0,1,0,1,0,0.0,12,0.2299419229941923,2014,1960,54,1517,3733,680,1,0,0,0,0,1,0,0,0,0,1,0,0
H2539,1.0,0,0,0,1,0,0.0,12,0.19337491933749193,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
H2540,0.832876712,0,0,0,1,0,0.0,9,0.19337491933749193,2014,1960,54,1517,3733,680,1,0,0,0,1,0,0,0,0,0,1,0,0
H7216,1.0,1,0,1,0,1,0.0,12,0.6235749623574962,2012,1980,32,2225,1525,455,1,0,0,0,0,1,0,1,0,0,0,0,0
H12883,1.0,1,1,0,1,0,0.0,12,0.8257689825768982,2013,1988,25,2093,720,226,1,0,0,0,0,1,0,1,0,0,0,0,0
H5363,1.0,0,0,0,1,0,0.0,12,0.10432351043235105,2012,1960,52,2225,3733,1104,1,0,0,0,0,1,0,0,0,1,0,0,0
